"Includes Amazon Marketplace, Fulfillment by Amazon (FBA), and Amazon Webstore transactions"
"All amounts in USD, unless specified"
"Definitions:"
"Sales tax collected: Includes sales tax collected from buyers for product sales, shipping, and gift wrap."
"Selling fees: Includes variable closing fees and referral fees."
"Other transaction fees: Includes shipping chargebacks, shipping holdbacks, per-item fees  and sales tax collection fees."
"Other: Includes non-order transaction amounts. For more details, see the ""Type"" and ""Description"" columns for each order ID."
"date/time","settlement id","type","order id","sku","description","quantity","marketplace","account type","fulfillment","order city","order state","order postal","tax collection model","product sales","product sales tax","shipping credits","shipping credits tax","gift wrap credits","giftwrap credits tax","Regulatory Fee","Tax On Regulatory Fee","promotional rebates","promotional rebates tax","marketplace withheld tax","selling fees","fba fees","other transaction fees","other","total"
"Jun 18, 2024 9:36:00 PM PDT","20843557111","Order","114-4501728-0851460","E2-EE5Y-OMTQ","2 Packs Bug Zapper Indoor - Mosquito Indoor Killer - Indoor Mosquito Trap - Indoor Bug Zapper for Home - Electric Mosquito Killer - Indoor Mosquito Ki","1","amazon.com","Standard Orders","Amazon","MADISON HEIGHTS","VA","24572-5366","","26.45","1.40","1.22","0.06","0","0","0","0","0","0","0","0","0","0","0","29.13"
"Jun 18, 2024 10:21:17 PM PDT","20843557111","Order","112-8602430-3321857","6I-7JV3-2CET","Ultrasonic, Natural, Chemical Free Tick and Flea Repeller - Ultrasonic Flea and Tick Repeller for Dogs and Cats - Flea and Tick Treatment for Dogs, Sa","1","amazon.com","Standard Orders","Amazon","ROSSVILLE","TN","38066-4086","MarketplaceFacilitator","25.45","2.48","0","0","0","0","0","0","0","0","-2.48","-3.82","-3.79","0","0","17.84"
"Jun 18, 2024 11:57:08 PM PDT","20843557111","Order","111-2991948-6453016","6I-7JV3-2CET","Ultrasonic, Natural, Chemical Free Tick and Flea Repeller - Ultrasonic Flea and Tick Repeller for Dogs and Cats - Flea and Tick Treatment for Dogs, Sa","1","amazon.com","Standard Orders","Amazon","MAHTOMEDI","MN","55115-1809","MarketplaceFacilitator","25.45","2.13","0","0","0","0","0","0","0","0","-2.13","-3.82","-3.79","0","0","17.84"
"Jun 18, 2024 11:57:25 PM PDT","20843557111","Order","112-6490102-3201036","6I-7JV3-2CET","Ultrasonic, Natural, Chemical Free Tick and Flea Repeller - Ultrasonic Flea and Tick Repeller for Dogs and Cats - Flea and Tick Treatment for Dogs, Sa","1","amazon.com","Standard Orders","Amazon","SAINT PAUL","MN","55106-5402","MarketplaceFacilitator","25.45","2.51","0","0","0","0","0","0","0","0","-2.51","-3.82","-3.79","0","0","17.84"
"Jun 19, 2024 1:35:53 AM PDT","20843557111","Order","113-6795525-3024211","6I-7JV3-2CET","Ultrasonic, Natural, Chemical Free Tick and Flea Repeller - Ultrasonic Flea and Tick Repeller for Dogs and Cats - Flea and Tick Treatment for Dogs, Sa","1","amazon.com","Standard Orders","Amazon","LOUISVILLE","KY","40241-1048","MarketplaceFacilitator","25.45","1.53","0","0","0","0","0","0","0","0","-1.53","-3.82","-3.79","0","0","17.84"
"Jun 19, 2024 1:52:08 AM PDT","20843557111","Order","113-9566523-8059441","6I-7JV3-2CET","Ultrasonic, Natural, Chemical Free Tick and Flea Repeller - Ultrasonic Flea and Tick Repeller for Dogs and Cats - Flea and Tick Treatment for Dogs, Sa","1","amazon.com","Standard Orders","Amazon","SEMINOLE","FL","33772-2042","MarketplaceFacilitator","25.45","0","0","0","0","0","0","0","0","0","0","-3.82","-3.79","0","0","17.84"
"Jun 19, 2024 1:52:28 AM PDT","20843557111","Order","112-1074223-6287421","6I-7JV3-2CET","Ultrasonic, Natural, Chemical Free Tick and Flea Repeller - Ultrasonic Flea and Tick Repeller for Dogs and Cats - Flea and Tick Treatment for Dogs, Sa","2","amazon.com","Standard Orders","Amazon","DELRAY BEACH","FL","33483-7033","MarketplaceFacilitator","50.90","0","0","0","0","0","0","0","0","0","0","-7.64","-7.58","0","0","35.68"
"Jun 19, 2024 4:59:31 AM PDT","20843557111","Order","114-4785777-5901059","6I-7JV3-2CET","Ultrasonic, Natural, Chemical Free Tick and Flea Repeller - Ultrasonic Flea and Tick Repeller for Dogs and Cats - Flea and Tick Treatment for Dogs, Sa","1","amazon.com","Standard Orders","Amazon","TALLAHASSEE","FL","32310-1201","MarketplaceFacilitator","25.45","0","0","0","0","0","0","0","0","0","0","-3.82","-3.79","0","0","17.84"
"Jun 19, 2024 6:34:19 AM PDT","20843557111","Order","112-5961067-8261823","O8-T874-63ZP","25 Inches Dog Calming Collar Adjustable - Calming Collar for Dogs - Pheromone Calming Dog Collar - Anxiety Collar for Dogs Natural Ingredient - Water-","1","amazon.com","Standard Orders","Amazon","Fontana","CAlifornia","92337","MarketplaceFacilitator","22.95","1.78","0","0","0","0","0","0","0","0","-1.78","-3.44","-3.68","0","0","15.83"
"Jun 19, 2024 7:43:06 AM PDT","20843557111","Order","111-9323054-0853000","E2-EE5Y-OMTQ","2 Packs Bug Zapper Indoor - Mosquito Indoor Killer - Indoor Mosquito Trap - Indoor Bug Zapper for Home - Electric Mosquito Killer - Indoor Mosquito Ki","1","amazon.com","Standard Orders","Amazon","PALM BAY","FL","32909-5337","MarketplaceFacilitator","26.45","1.85","0","0","0","0","0","0","0","0","-1.85","-3.97","-4.15","0","0","18.33"
"Jun 19, 2024 7:53:52 AM PDT","20843557111","Order","114-4305919-1042659","6I-7JV3-2CET","Ultrasonic, Natural, Chemical Free Tick and Flea Repeller - Ultrasonic Flea and Tick Repeller for Dogs and Cats - Flea and Tick Treatment for Dogs, Sa","1","amazon.com","Standard Orders","Amazon","DRAKESBORO","KY","42337-2417","MarketplaceFacilitator","25.45","1.53","0.15","0","0","0","0","0","-0.15","0","-1.53","-3.82","-3.79","0","0","17.84"
"Jun 19, 2024 8:22:30 AM PDT","20843557111","Order","114-0347939-4628263","6I-7JV3-2CET","Ultrasonic, Natural, Chemical Free Tick and Flea Repeller - Ultrasonic Flea and Tick Repeller for Dogs and Cats - Flea and Tick Treatment for Dogs, Sa","1","amazon.com","Standard Orders","Amazon","GRAND ISLAND","FL","32735-9203","MarketplaceFacilitator","25.45","1.78","0","0","0","0","0","0","0","0","-1.78","-3.82","-3.79","0","0","17.84"
"Jun 19, 2024 8:47:29 AM PDT","20843557111","Order","114-1572144-1302600","O8-T874-63ZP","25 Inches Dog Calming Collar Adjustable - Calming Collar for Dogs - Pheromone Calming Dog Collar - Anxiety Collar for Dogs Natural Ingredient - Water-","1","amazon.com","Standard Orders","Amazon","BRENTWOOD","TN","37027-3643","MarketplaceFacilitator","22.95","2.24","0","0","0","0","0","0","0","0","-2.24","-3.44","-3.68","0","0","15.83"
"Jun 19, 2024 9:12:28 AM PDT","20843557111","Order","111-7478773-3498612","6I-7JV3-2CET","Ultrasonic, Natural, Chemical Free Tick and Flea Repeller - Ultrasonic Flea and Tick Repeller for Dogs and Cats - Flea and Tick Treatment for Dogs, Sa","1","amazon.com","Standard Orders","Amazon","IVYLAND","PA","18974-1333","MarketplaceFacilitator","25.45","0","0","0","0","0","0","0","0","0","0","-3.82","-3.79","0","0","17.84"
"Jun 19, 2024 9:18:31 AM PDT","20843557111","Order","114-9511886-7925802","E2-EE5Y-OMTQ","2 Packs Bug Zapper Indoor - Mosquito Indoor Killer - Indoor Mosquito Trap - Indoor Bug Zapper for Home - Electric Mosquito Killer - Indoor Mosquito Ki","1","amazon.com","Standard Orders","Amazon","Side Lake","MN","55781","MarketplaceFacilitator","26.45","1.95","1.15","0","0","0","0","0","-1.15","0","-1.95","-3.97","-4.15","0","0","18.33"
"Jun 19, 2024 9:39:14 AM PDT","20843557111","Order","113-0912181-7325014","6I-7JV3-2CET","Ultrasonic, Natural, Chemical Free Tick and Flea Repeller - Ultrasonic Flea and Tick Repeller for Dogs and Cats - Flea and Tick Treatment for Dogs, Sa","1","amazon.com","Standard Orders","Amazon","NEPTUNE","NJ","07753-2521","MarketplaceFacilitator","25.45","1.69","0","0","0","0","0","0","0","0","-1.69","-3.82","-3.79","0","0","17.84"
"Jun 19, 2024 9:46:44 AM PDT","20843557111","Order","114-8539055-4001029","6I-7JV3-2CET","Ultrasonic, Natural, Chemical Free Tick and Flea Repeller - Ultrasonic Flea and Tick Repeller for Dogs and Cats - Flea and Tick Treatment for Dogs, Sa","1","amazon.com","Standard Orders","Amazon","HOUSTON","TX","77058-4201","MarketplaceFacilitator","25.45","2.04","0","0","0","0","0","0","0","0","-2.04","-3.82","-3.79","0","0","17.84"
"Jun 19, 2024 9:48:03 AM PDT","20843557111","Order","111-7574206-6757019","6I-7JV3-2CET","Ultrasonic, Natural, Chemical Free Tick and Flea Repeller - Ultrasonic Flea and Tick Repeller for Dogs and Cats - Flea and Tick Treatment for Dogs, Sa","1","amazon.com","Standard Orders","Amazon","Binger","OK","73009","MarketplaceFacilitator","25.45","1.53","0","0","0","0","0","0","0","0","-1.53","-3.82","-3.79","0","0","17.84"
"Jun 19, 2024 10:20:35 AM PDT","20843557111","Order","114-1013706-1597805","6I-7JV3-2CET","Ultrasonic, Natural, Chemical Free Tick and Flea Repeller - Ultrasonic Flea and Tick Repeller for Dogs and Cats - Flea and Tick Treatment for Dogs, Sa","1","amazon.com","Standard Orders","Amazon","NORMAN","OK","73072-4541","MarketplaceFacilitator","25.45","2.23","0","0","0","0","0","0","0","0","-2.23","-3.82","-3.79","0","0","17.84"
"Jun 19, 2024 10:20:46 AM PDT","20843557111","Order","111-4154733-2713853","6I-7JV3-2CET","Ultrasonic, Natural, Chemical Free Tick and Flea Repeller - Ultrasonic Flea and Tick Repeller for Dogs and Cats - Flea and Tick Treatment for Dogs, Sa","2","amazon.com","Standard Orders","Amazon","North Hills","CA","91343","MarketplaceFacilitator","50.90","4.84","0","0","0","0","0","0","0","0","-4.84","-7.64","-7.58","0","0","35.68"
"Jun 19, 2024 10:21:17 AM PDT","20843557111","Order","111-5256388-7445808","6I-7JV3-2CET","Ultrasonic, Natural, Chemical Free Tick and Flea Repeller - Ultrasonic Flea and Tick Repeller for Dogs and Cats - Flea and Tick Treatment for Dogs, Sa","1","amazon.com","Standard Orders","Amazon","VAN ALSTYNE","TX","75495-3045","MarketplaceFacilitator","25.45","2.10","0","0","0","0","0","0","0","0","-2.10","-3.82","-3.79","0","0","17.84"
"Jun 19, 2024 10:21:18 AM PDT","20843557111","Order","111-4905940-0865062","6I-7JV3-2CET","Ultrasonic, Natural, Chemical Free Tick and Flea Repeller - Ultrasonic Flea and Tick Repeller for Dogs and Cats - Flea and Tick Treatment for Dogs, Sa","2","amazon.com","Standard Orders","Amazon","LEANDER","TX","78641-2970","MarketplaceFacilitator","50.90","4.20","0","0","0","0","0","0","0","0","-4.20","-7.64","-7.58","0","0","35.68"
"Jun 19, 2024 10:29:13 AM PDT","20843557111","Order","112-8610415-9149006","6I-7JV3-2CET","Ultrasonic, Natural, Chemical Free Tick and Flea Repeller - Ultrasonic Flea and Tick Repeller for Dogs and Cats - Flea and Tick Treatment for Dogs, Sa","1","amazon.com","Standard Orders","Amazon","SHELBURN","IN","47879-8155","MarketplaceFacilitator","25.45","1.78","0.54","0","0","0","0","0","-0.54","0","-1.78","-3.82","-3.79","0","0","17.84"
"Jun 19, 2024 10:29:36 AM PDT","20843557111","Order","111-5256388-7445808","6I-7JV3-2CET","Ultrasonic, Natural, Chemical Free Tick and Flea Repeller - Ultrasonic Flea and Tick Repeller for Dogs and Cats - Flea and Tick Treatment for Dogs, Sa","1","amazon.com","Standard Orders","Amazon","VAN ALSTYNE","TX","75495-3045","MarketplaceFacilitator","25.45","2.10","0","0","0","0","0","0","0","0","-2.10","-3.82","-3.79","0","0","17.84"
"Jun 19, 2024 11:15:01 AM PDT","20843557111","Order","114-3713879-5015423","6I-7JV3-2CET","Ultrasonic, Natural, Chemical Free Tick and Flea Repeller - Ultrasonic Flea and Tick Repeller for Dogs and Cats - Flea and Tick Treatment for Dogs, Sa","1","amazon.com","Standard Orders","Amazon","SPOKANE","WA","99203-1757","MarketplaceFacilitator","25.45","2.29","0","0","0","0","0","0","0","0","-2.29","-3.82","-3.79","0","0","17.84"
"Jun 19, 2024 11:15:07 AM PDT","20843557111","Order","113-7252777-6023469","6I-7JV3-2CET","Ultrasonic, Natural, Chemical Free Tick and Flea Repeller - Ultrasonic Flea and Tick Repeller for Dogs and Cats - Flea and Tick Treatment for Dogs, Sa","1","amazon.com","Standard Orders","Amazon","MUNCIE","IN","47304-6060","MarketplaceFacilitator","25.45","1.78","0","0","0","0","0","0","0","0","-1.78","-3.82","-3.79","0","0","17.84"
"Jun 19, 2024 11:23:50 AM PDT","20843557111","Order","112-2449158-8334623","6I-7JV3-2CET","Ultrasonic, Natural, Chemical Free Tick and Flea Repeller - Ultrasonic Flea and Tick Repeller for Dogs and Cats - Flea and Tick Treatment for Dogs, Sa","1","amazon.com","Standard Orders","Amazon","REDONDO BEACH","CA","90277-2580","MarketplaceFacilitator","25.45","2.42","0","0","0","0","0","0","0","0","-2.42","-3.82","-3.79","0","0","17.84"
"Jun 19, 2024 11:40:59 AM PDT","20843557111","Order","112-5879459-2982664","6I-7JV3-2CET","Ultrasonic, Natural, Chemical Free Tick and Flea Repeller - Ultrasonic Flea and Tick Repeller for Dogs and Cats - Flea and Tick Treatment for Dogs, Sa","1","amazon.com","Standard Orders","Amazon","COLLEGE GROVE","TN","37046-9125","MarketplaceFacilitator","25.45","2.48","0","0","0","0","0","0","0","0","-2.48","-3.82","-3.79","0","0","17.84"
"Jun 19, 2024 11:44:15 AM PDT","20843557111","Order","112-1118533-5832221","6I-7JV3-2CET","Ultrasonic, Natural, Chemical Free Tick and Flea Repeller - Ultrasonic Flea and Tick Repeller for Dogs and Cats - Flea and Tick Treatment for Dogs, Sa","1","amazon.com","Standard Orders","Amazon","ARMONK","NY","10504-2707","MarketplaceFacilitator","25.45","2.13","0","0","0","0","0","0","0","0","-2.13","-3.82","-3.79","0","0","17.84"
"Jun 19, 2024 12:29:19 PM PDT","20843557111","Order","111-9313869-2951430","6I-7JV3-2CET","Ultrasonic, Natural, Chemical Free Tick and Flea Repeller - Ultrasonic Flea and Tick Repeller for Dogs and Cats - Flea and Tick Treatment for Dogs, Sa","1","amazon.com","Standard Orders","Amazon","La Mesa","CA","91941","MarketplaceFacilitator","25.45","1.97","0","0","0","0","0","0","0","0","-1.97","-3.82","-3.79","0","0","17.84"
"Jun 19, 2024 12:41:19 PM PDT","20843557111","Order","111-3964558-2649025","6I-7JV3-2CET","Ultrasonic, Natural, Chemical Free Tick and Flea Repeller - Ultrasonic Flea and Tick Repeller for Dogs and Cats - Flea and Tick Treatment for Dogs, Sa","1","amazon.com","Standard Orders","Amazon","IRVINE","CA","92612-4140","MarketplaceFacilitator","25.45","1.97","0","0","0","0","0","0","0","0","-1.97","-3.82","-3.79","0","0","17.84"
"Jun 19, 2024 1:42:45 PM PDT","20843557111","Order","113-6022454-7711464","6I-7JV3-2CET","Ultrasonic, Natural, Chemical Free Tick and Flea Repeller - Ultrasonic Flea and Tick Repeller for Dogs and Cats - Flea and Tick Treatment for Dogs, Sa","1","amazon.com","Standard Orders","Amazon","READING","PA","19605-2926","MarketplaceFacilitator","25.45","0","0","0","0","0","0","0","0","0","0","-3.82","-3.79","0","0","17.84"
"Jun 19, 2024 1:54:04 PM PDT","20843557111","Order","112-2586970-3263434","6I-7JV3-2CET","Ultrasonic, Natural, Chemical Free Tick and Flea Repeller - Ultrasonic Flea and Tick Repeller for Dogs and Cats - Flea and Tick Treatment for Dogs, Sa","1","amazon.com","Standard Orders","Amazon","FRANKLIN","TN","37067-1001","MarketplaceFacilitator","25.45","2.48","0","0","0","0","0","0","0","0","-2.48","-3.82","-3.79","0","0","17.84"
"Jun 19, 2024 2:34:35 PM PDT","20843557111","Order","113-7514722-2302600","E2-EE5Y-OMTQ","2 Packs Bug Zapper Indoor - Mosquito Indoor Killer - Indoor Mosquito Trap - Indoor Bug Zapper for Home - Electric Mosquito Killer - Indoor Mosquito Ki","1","amazon.com","Standard Orders","Amazon","MOORE","OK","73160-9083","MarketplaceFacilitator","26.45","2.25","0","0","0","0","0","0","0","0","-2.25","-3.97","-4.15","0","0","18.33"
"Jun 19, 2024 5:04:16 PM PDT","20843557111","Order","112-1660499-1757017","6I-7JV3-2CET","Ultrasonic, Natural, Chemical Free Tick and Flea Repeller - Ultrasonic Flea and Tick Repeller for Dogs and Cats - Flea and Tick Treatment for Dogs, Sa","1","amazon.com","Standard Orders","Amazon","FLUSHING","NY","11367-1209","MarketplaceFacilitator","25.45","2.26","0","0","0","0","0","0","0","0","-2.26","-3.82","-3.79","0","0","17.84"
"Jun 19, 2024 5:04:42 PM PDT","20843557111","Order","114-9426375-9449025","6I-7JV3-2CET","Ultrasonic, Natural, Chemical Free Tick and Flea Repeller - Ultrasonic Flea and Tick Repeller for Dogs and Cats - Flea and Tick Treatment for Dogs, Sa","2","amazon.com","Standard Orders","Amazon","NEW YORK","NY","10014-2858","MarketplaceFacilitator","50.90","4.52","0","0","0","0","0","0","0","0","-4.52","-7.64","-7.58","0","0","35.68"
"Jun 19, 2024 5:05:17 PM PDT","20843557111","Order","113-0220137-3565865","6I-7JV3-2CET","Ultrasonic, Natural, Chemical Free Tick and Flea Repeller - Ultrasonic Flea and Tick Repeller for Dogs and Cats - Flea and Tick Treatment for Dogs, Sa","1","amazon.com","Standard Orders","Amazon","TORRANCE","CA","90504-2548","MarketplaceFacilitator","25.45","2.55","0","0","0","0","0","0","0","0","-2.55","-3.82","-3.79","0","0","17.84"
"Jun 19, 2024 6:23:06 PM PDT","20843557111","Order","112-9933441-7365816","E2-EE5Y-OMTQ","2 Packs Bug Zapper Indoor - Mosquito Indoor Killer - Indoor Mosquito Trap - Indoor Bug Zapper for Home - Electric Mosquito Killer - Indoor Mosquito Ki","1","amazon.com","Standard Orders","Amazon","DALLAS","TX","75244-7448","MarketplaceFacilitator","26.45","2.18","0","0","0","0","0","0","0","0","-2.18","-3.97","-4.15","0","0","18.33"
"Jun 19, 2024 6:36:26 PM PDT","20843557111","Order","112-8691353-8348232","E2-EE5Y-OMTQ","2 Packs Bug Zapper Indoor - Mosquito Indoor Killer - Indoor Mosquito Trap - Indoor Bug Zapper for Home - Electric Mosquito Killer - Indoor Mosquito Ki","1","amazon.com","Standard Orders","Amazon","LITTLE ELM","TX","75068-5824","MarketplaceFacilitator","26.45","2.18","0","0","0","0","0","0","0","0","-2.18","-3.97","-4.15","0","0","18.33"
"Jun 19, 2024 10:08:25 PM PDT","20843557111","Order","111-8730561-5869005","O8-T874-63ZP","25 Inches Dog Calming Collar Adjustable - Calming Collar for Dogs - Pheromone Calming Dog Collar - Anxiety Collar for Dogs Natural Ingredient - Water-","1","amazon.com","Standard Orders","Amazon","VIRGINIA BEACH","VA","23451-2263","MarketplaceFacilitator","22.95","1.38","2.99","0.18","0","0","0","0","0","0","-1.56","-3.44","-6.67","0","0","15.83"
"Jun 20, 2024 2:12:31 AM PDT","20843557111","Order","112-9105698-2214662","6I-7JV3-2CET","Ultrasonic, Natural, Chemical Free Tick and Flea Repeller - Ultrasonic Flea and Tick Repeller for Dogs and Cats - Flea and Tick Treatment for Dogs, Sa","1","amazon.com","Standard Orders","Amazon","LOCKPORT","NY","14094-9628","MarketplaceFacilitator","25.45","2.04","0","0","0","0","0","0","0","0","-2.04","-3.82","0","0","0","21.63"
"Jun 20, 2024 2:12:38 AM PDT","20843557111","Order","113-6756620-8034628","6I-7JV3-2CET","Ultrasonic, Natural, Chemical Free Tick and Flea Repeller - Ultrasonic Flea and Tick Repeller for Dogs and Cats - Flea and Tick Treatment for Dogs, Sa","1","amazon.com","Standard Orders","Amazon","NORRISTOWN","PA","19401-5109","MarketplaceFacilitator","25.45","0","0","0","0","0","0","0","0","0","0","-3.82","0","0","0","21.63"
"Jun 20, 2024 2:13:29 AM PDT","20843557111","Order","112-7527027-7669832","6I-7JV3-2CET","Ultrasonic, Natural, Chemical Free Tick and Flea Repeller - Ultrasonic Flea and Tick Repeller for Dogs and Cats - Flea and Tick Treatment for Dogs, Sa","1","amazon.com","Standard Orders","Amazon","CIRCLEVILLE","OH","43113-0017","MarketplaceFacilitator","25.45","1.85","0","0","0","0","0","0","0","0","-1.85","-3.82","0","0","0","21.63"
"Jun 20, 2024 2:14:29 AM PDT","20843557111","Order","113-3190677-0577802","6I-7JV3-2CET","Ultrasonic, Natural, Chemical Free Tick and Flea Repeller - Ultrasonic Flea and Tick Repeller for Dogs and Cats - Flea and Tick Treatment for Dogs, Sa","1","amazon.com","Standard Orders","Amazon","HAMPTON","VA","23661-3105","MarketplaceFacilitator","25.45","1.53","0","0","0","0","0","0","0","0","-1.53","-3.82","0","0","0","21.63"
"Jun 20, 2024 3:43:09 AM PDT","20843557111","Order","111-4069996-8158650","6I-7JV3-2CET","Ultrasonic, Natural, Chemical Free Tick and Flea Repeller - Ultrasonic Flea and Tick Repeller for Dogs and Cats - Flea and Tick Treatment for Dogs, Sa","1","amazon.com","Standard Orders","Amazon","VERO BEACH","FL","32967-3148","MarketplaceFacilitator","25.45","1.78","0","0","0","0","0","0","0","0","-1.78","-3.82","0","0","0","21.63"
"Jun 20, 2024 4:15:11 AM PDT","20843557111","Service Fee","FBA17Z15NS12","","FBA Inbound Placement Service Fee","","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-23.00","-23.00"
"Jun 20, 2024 4:53:35 AM PDT","20843557111","Transfer","","","To your account ending in: 323, Bank Transfer ID: 64E3O53QFS16M8S","","","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-597.59","-597.59"
"Jun 20, 2024 6:54:43 AM PDT","20843557111","Order","114-6814932-6811424","E2-EE5Y-OMTQ","2 Packs Bug Zapper Indoor - Mosquito Indoor Killer - Indoor Mosquito Trap - Indoor Bug Zapper for Home - Electric Mosquito Killer - Indoor Mosquito Ki","1","amazon.com","Standard Orders","Amazon","VALLEY CENTER","CA","92082-6708","MarketplaceFacilitator","26.45","2.05","0","0","0","0","0","0","0","0","-2.05","-3.97","-4.15","0","0","18.33"
"Jun 20, 2024 7:41:14 AM PDT","20843557111","Order","113-7597140-8666649","6I-7JV3-2CET","Ultrasonic, Natural, Chemical Free Tick and Flea Repeller - Ultrasonic Flea and Tick Repeller for Dogs and Cats - Flea and Tick Treatment for Dogs, Sa","1","amazon.com","Standard Orders","Amazon","CLEVELAND","TX","77328-7500","MarketplaceFacilitator","25.45","1.85","0","0","0","0","0","0","0","0","-1.85","-3.82","-3.79","0","0","17.84"
"Jun 20, 2024 7:43:25 AM PDT","20843557111","Order","113-3956564-1144237","E2-EE5Y-OMTQ","2 Packs Bug Zapper Indoor - Mosquito Indoor Killer - Indoor Mosquito Trap - Indoor Bug Zapper for Home - Electric Mosquito Killer - Indoor Mosquito Ki","1","amazon.com","Standard Orders","Amazon","WHITNEY","TX","76692-2277","MarketplaceFacilitator","26.45","2.05","0.69","0","0","0","0","0","-0.69","0","-2.05","-3.97","-4.15","0","0","18.33"
"Jun 20, 2024 8:07:20 AM PDT","20843557111","Order","112-9107521-1315433","E2-EE5Y-OMTQ","2 Packs Bug Zapper Indoor - Mosquito Indoor Killer - Indoor Mosquito Trap - Indoor Bug Zapper for Home - Electric Mosquito Killer - Indoor Mosquito Ki","1","amazon.com","Standard Orders","Amazon","MANISTEE","MI","49660-1842","MarketplaceFacilitator","26.45","1.59","0","0","0","0","0","0","0","0","-1.59","-3.97","-4.15","0","0","18.33"
"Jun 20, 2024 8:15:41 AM PDT","20843557111","Order","113-7758568-1622610","6I-7JV3-2CET","Ultrasonic, Natural, Chemical Free Tick and Flea Repeller - Ultrasonic Flea and Tick Repeller for Dogs and Cats - Flea and Tick Treatment for Dogs, Sa","3","amazon.com","Standard Orders","Amazon","SEBRING","FL","33870-0542","MarketplaceFacilitator","76.35","5.73","0","0","0","0","0","0","0","0","-5.73","-11.46","-11.37","0","0","53.52"
"Jun 20, 2024 8:19:48 AM PDT","20843557111","Order","114-7312001-9392258","E2-EE5Y-OMTQ","2 Packs Bug Zapper Indoor - Mosquito Indoor Killer - Indoor Mosquito Trap - Indoor Bug Zapper for Home - Electric Mosquito Killer - Indoor Mosquito Ki","1","amazon.com","Standard Orders","Amazon","SUPERIOR","WI","54880-8652","MarketplaceFacilitator","26.45","1.45","0","0","0","0","0","0","0","0","-1.45","-3.97","-4.15","0","0","18.33"
"Jun 20, 2024 8:25:17 AM PDT","20843557111","Order","112-4841712-2657039","6I-7JV3-2CET","Ultrasonic, Natural, Chemical Free Tick and Flea Repeller - Ultrasonic Flea and Tick Repeller for Dogs and Cats - Flea and Tick Treatment for Dogs, Sa","1","amazon.com","Standard Orders","Amazon","STONE MOUNTAIN","GA","30088-1128","MarketplaceFacilitator","25.45","2.04","6.99","0.56","0","0","0","0","0","0","-2.60","-3.82","-10.78","0","0","17.84"
"Jun 20, 2024 9:41:37 AM PDT","20843557111","Order","112-1010107-6481057","6I-7JV3-2CET","Ultrasonic, Natural, Chemical Free Tick and Flea Repeller - Ultrasonic Flea and Tick Repeller for Dogs and Cats - Flea and Tick Treatment for Dogs, Sa","1","amazon.com","Standard Orders","Amazon","LAKE JUNALUSKA","NC","28745-8757","MarketplaceFacilitator","25.45","1.78","0","0","0","0","0","0","0","0","-1.78","-3.82","-3.79","0","0","17.84"
"Jun 20, 2024 10:07:14 AM PDT","20843557111","Order","113-9571205-3105839","6I-7JV3-2CET","Ultrasonic, Natural, Chemical Free Tick and Flea Repeller - Ultrasonic Flea and Tick Repeller for Dogs and Cats - Flea and Tick Treatment for Dogs, Sa","1","amazon.com","Standard Orders","Amazon","OROVILLE","CA","95965-4991","MarketplaceFacilitator","25.45","2.10","6.99","0.58","0","0","0","0","0","0","-2.68","-3.82","-10.78","0","0","17.84"
"Jun 20, 2024 10:07:28 AM PDT","20843557111","Order","113-8115677-9575463","6I-7JV3-2CET","Ultrasonic, Natural, Chemical Free Tick and Flea Repeller - Ultrasonic Flea and Tick Repeller for Dogs and Cats - Flea and Tick Treatment for Dogs, Sa","1","amazon.com","Standard Orders","Amazon","JOSHUA","TX","76058-5814","MarketplaceFacilitator","25.45","2.10","0","0","0","0","0","0","0","0","-2.10","-3.82","-3.79","0","0","17.84"
"Jun 20, 2024 10:08:10 AM PDT","20843557111","Service Fee","","","Cost of Advertising","","","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-507.24","0","-507.24"
"Jun 20, 2024 10:09:12 AM PDT","20843557111","Order","114-8834115-1788200","6I-7JV3-2CET","Ultrasonic, Natural, Chemical Free Tick and Flea Repeller - Ultrasonic Flea and Tick Repeller for Dogs and Cats - Flea and Tick Treatment for Dogs, Sa","1","amazon.com","Standard Orders","Amazon","COVINA","CA","91723-1032","MarketplaceFacilitator","25.45","2.42","0","0","0","0","0","0","0","0","-4.84","-7.64","-3.79","0","0","11.60"
"Jun 20, 2024 10:09:12 AM PDT","20843557111","Order","114-8834115-1788200","6I-7JV3-2CET","Ultrasonic, Natural, Chemical Free Tick and Flea Repeller - Ultrasonic Flea and Tick Repeller for Dogs and Cats - Flea and Tick Treatment for Dogs, Sa","1","amazon.com","Standard Orders","Amazon","COVINA","CA","91723-1032","","25.45","2.42","0","0","0","0","0","0","0","0","0","0","-3.79","0","0","24.08"
"Jun 20, 2024 10:09:32 AM PDT","20843557111","Order","112-9908031-3285814","6I-7JV3-2CET","Ultrasonic, Natural, Chemical Free Tick and Flea Repeller - Ultrasonic Flea and Tick Repeller for Dogs and Cats - Flea and Tick Treatment for Dogs, Sa","1","amazon.com","Standard Orders","Amazon","KINGSTON","WA","98346-7502","MarketplaceFacilitator","25.45","2.34","0","0","0","0","0","0","0","0","-2.34","-3.82","-3.79","0","0","17.84"
