"Inclut les transactions Amazon Marketplace, Expédié par Amazon et Amazon Webstore",,,,,,,,,,,,,,,,,,,,,,,,,,
"Tous les montants sont en EUR, sauf mention contraire.",,,,,,,,,,,,,,,,,,,,,,,,,,
Définitions :,,,,,,,,,,,,,,,,,,,,,,,,,,
"Taxes collectées sur les ventes : inclut les taxes collectées auprès des acheteurs sur la vente de produits, la livraison et l'emballage.",,,,,,,,,,,,,,,,,,,,,,,,,,
Frais de vente : Incluent des frais de clôture variable et des frais de référence.,,,,,,,,,,,,,,,,,,,,,,,,,,
"Autres frais de transaction : incluent les contestations de prélèvement, les retenues sur expédition",,,,,,,,,,,,,,,,,,,,,,,,,,
"Autre : inclut les montants non-liés aux commandes. Pour de plus amples renseignements, consultez les colonnes ""Type"" et ""Description"" pour chaque commande.",,,,,,,,,,,,,,,,,,,,,,,,,,
date/heure,numéro de versement,type,numéro de la commande,sku,description,quantité,Marketplace,traitement,ville d'où provient la commande,Région d'où provient la commande,code postal de la commande,Modèle de perception des taxes,ventes de produits,Taxes sur la vente des produits,crédits d'expédition,taxe sur les crédits d’expédition,crédits sur l'emballage cadeau,Taxes sur les crédits cadeaux,Rabais promotionnels,Taxes sur les remises promotionnelles,Taxes retenues sur le site de vente,frais de vente,Frais Expédié par Amazon,autres frais de transaction,autre,total
29 mai 2024 18:32:33 UTC,22285674122,Commande,407-0002115-3061925,VQ-0EIJ-FTU1,6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu,1,amazon.fr,Amazon,St Fargeau Ponthierry,,77310,,"35,95",0,"3,99",0,0,0,"-3,99",0,0,"-5,55","-5,92",0,0,"24,48"
29 mai 2024 18:39:16 UTC,22285674122,Commande,405-4243612-6286748,UB-7N8Z-W3RP,"KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6",2,amazon.fr,Amazon,vendres,,34350,MarketplaceFacilitator,"66,58","13,32",0,0,0,0,0,0,"-13,32","-12,34","-10,36",0,0,"43,88"
29 mai 2024 19:10:59 UTC,22285674122,Commande,406-5431799-9301166,UB-7N8Z-W3RP,"KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6",1,amazon.fr,Amazon,Woluwe-Saint-Pierre,,1150,,"39,95",0,"1,50",0,0,0,"-1,50",0,0,"-6,17","-5,18",0,0,"28,60"
29 mai 2024 19:11:05 UTC,22285674122,Commande,404-2322503-5351564,UB-7N8Z-W3RP,"KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6",1,amazon.fr,Amazon,Lede,,9340,MarketplaceFacilitator,"33,29","6,99","2,47","0,52",0,0,0,0,"-7,51","-6,17","-7,67",0,0,"21,92"
29 mai 2024 19:19:17 UTC,22285674122,Commande,171-7500474-5328309,UB-7N8Z-W3RP,"KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6",1,amazon.fr,Amazon,Le Kremlin-Bicêtre,France,94270,MarketplaceFacilitator,"33,29","6,66",0,0,0,0,0,0,"-6,66","-6,17","-5,18",0,0,"21,94"
29 mai 2024 19:19:51 UTC,22285674122,Commande,406-9231389-5333101,UB-7N8Z-W3RP,"KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6",1,amazon.fr,Amazon,PARIS,,75004,MarketplaceFacilitator,"33,29","6,66",0,0,0,0,0,0,"-6,66","-6,17","-5,18",0,0,"21,94"
29 mai 2024 21:03:33 UTC,22285674122,Commande,405-5608836-7295527,XS-IXSW-6346,2 Paquets Solaire Repulsif Taupe - Répulsif Taupe Atheta - Anti Taupe - Répulsif Serpent - Rongeurs Snake Repole Mole Control pour pelouse Jardin ex,1,amazon.fr,Amazon,La Tremblade,France,17390,MarketplaceFacilitator,"26,62","5,33",0,0,0,0,0,0,"-5,33","-4,94","-5,18",0,0,"16,50"
29 mai 2024 21:03:37 UTC,22285674122,Commande,406-6355782-1244332,UB-7N8Z-W3RP,"KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6",1,amazon.fr,Amazon,Saint-Michel-Chef-Chef,,44730,MarketplaceFacilitator,"33,29","6,66",0,0,0,0,0,0,"-6,66","-6,17","-5,18",0,0,"21,94"
29 mai 2024 23:31:32 UTC,22285674122,Commande,407-4134679-0686716,UB-7N8Z-W3RP,"KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6",1,amazon.fr,Amazon,TREUZY-LEVELAY,,77710,MarketplaceFacilitator,"33,29","6,66",0,0,0,0,0,0,"-6,66","-6,17","-5,18",0,0,"21,94"
30 mai 2024 00:16:08 UTC,22285674122,Commande,171-4526281-9376311,UB-7N8Z-W3RP,"KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6",1,amazon.fr,Amazon,HOUFFALIZE,,6660,MarketplaceFacilitator,"33,29","6,99",0,0,0,0,0,0,"-6,99","-6,17","-5,18",0,0,"21,94"
30 mai 2024 00:50:39 UTC,22285674122,Commande,408-8592095-4929137,XS-IXSW-6346,2 Paquets Solaire Repulsif Taupe - Répulsif Taupe Atheta - Anti Taupe - Répulsif Serpent - Rongeurs Snake Repole Mole Control pour pelouse Jardin ex,1,amazon.fr,Amazon,Notre Dame D Oe,,37390,MarketplaceFacilitator,"26,62","5,33",0,0,0,0,0,0,"-5,33","-4,94","-5,18",0,0,"16,50"
30 mai 2024 01:02:45 UTC,22285674122,Commande,407-0791515-6041120,UB-7N8Z-W3RP,"KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6",1,amazon.fr,Amazon,Villeneuve Les Maguelone,,34750,MarketplaceFacilitator,"33,29","6,66",0,0,0,0,0,0,"-6,66","-6,17","-5,18",0,0,"21,94"
30 mai 2024 01:12:36 UTC,22285674122,Commande,405-9239960-8433958,UB-7N8Z-W3RP,"KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6",1,amazon.fr,Amazon,St Pardoux,,87250,MarketplaceFacilitator,"33,29","6,66",0,0,0,0,0,0,"-6,66","-6,17","-5,18",0,0,"21,94"
30 mai 2024 01:12:36 UTC,22285674122,Commande,408-6976583-9060334,XS-IXSW-6346,2 Paquets Solaire Repulsif Taupe - Répulsif Taupe Atheta - Anti Taupe - Répulsif Serpent - Rongeurs Snake Repole Mole Control pour pelouse Jardin ex,1,amazon.fr,Amazon,Marolles sous lignières,,10130,MarketplaceFacilitator,"26,62","5,33",0,0,0,0,0,0,"-5,33","-4,94","-5,18",0,0,"16,50"
30 mai 2024 01:13:28 UTC,22285674122,Commande,404-1072086-9338722,UB-7N8Z-W3RP,"KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6",1,amazon.fr,Amazon,Brucourt,,14160,MarketplaceFacilitator,"33,29","6,66","3,32","0,67",0,0,"-3,32","-0,67","-6,66","-6,17","-5,18",0,0,"21,94"
30 mai 2024 01:14:26 UTC,22285674122,Commande,406-2169951-8918701,XX-437Z-N3BP,"Lot de 6 Antiparasitaires Intérieur - Répulsif Ultrason - Répulsif à ultrasons pour Souris - Lutte antiparasitaire Efficace pour Les rongeurs, Les",1,amazon.fr,Amazon,Dijon,,21000,MarketplaceFacilitator,"33,29","6,66",0,0,0,0,0,0,"-6,66","-6,17","-5,18",0,0,"21,94"
30 mai 2024 01:15:34 UTC,22285674122,Commande,405-2263504-4273952,VQ-0EIJ-FTU1,6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu,1,amazon.fr,Amazon,Les Sables D Olonne,,85100,MarketplaceFacilitator,"29,96","5,99",0,0,0,0,0,0,"-5,99","-5,55","-5,92",0,0,"18,49"
30 mai 2024 01:15:46 UTC,22285674122,Commande,405-1176311-9588335,XS-IXSW-6346,2 Paquets Solaire Repulsif Taupe - Répulsif Taupe Atheta - Anti Taupe - Répulsif Serpent - Rongeurs Snake Repole Mole Control pour pelouse Jardin ex,1,amazon.fr,Amazon,Laives,,71240,MarketplaceFacilitator,"26,62","5,33",0,0,0,0,0,0,"-5,33","-4,94","-5,18",0,0,"16,50"
30 mai 2024 01:34:24 UTC,22285674122,Commande,403-0419455-5291535,UB-7N8Z-W3RP,"KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6",1,amazon.fr,Amazon,Chateauneuf Sur Isere,,26300,MarketplaceFacilitator,"33,29","6,66",0,0,0,0,0,0,"-6,66","-6,17","-5,18",0,0,"21,94"
30 mai 2024 02:55:16 UTC,22285674122,Commande,171-0595101-3441936,XX-437Z-N3BP,"Lot de 6 Antiparasitaires Intérieur - Répulsif Ultrason - Répulsif à ultrasons pour Souris - Lutte antiparasitaire Efficace pour Les rongeurs, Les",1,amazon.fr,Amazon,Paris,,75019,MarketplaceFacilitator,"33,29","6,66","4,16","0,83",0,0,0,0,"-7,49","-6,17","-9,34",0,0,"21,94"
30 mai 2024 07:48:59 UTC,22285674122,Commande,405-7626197-3705907,UB-7N8Z-W3RP,"KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6",1,amazon.fr,Amazon,COLOMIERS,,31770,MarketplaceFacilitator,"33,29","6,66","1,11","0,22",0,0,"-1,11","-0,22","-6,66","-6,17","-5,18",0,0,"21,94"
30 mai 2024 10:24:28 UTC,22285674122,Commande,407-0311360-5465967,XS-IXSW-6346,2 Paquets Solaire Repulsif Taupe - Répulsif Taupe Atheta - Anti Taupe - Répulsif Serpent - Rongeurs Snake Repole Mole Control pour pelouse Jardin ex,1,amazon.fr,Amazon,Madiere,,9100,MarketplaceFacilitator,"26,62","5,33",0,0,0,0,0,0,"-5,33","-4,94","-5,18",0,0,"16,50"
30 mai 2024 14:50:18 UTC,22285674122,Commande,408-3211890-4537968,UB-7N8Z-W3RP,"KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6",1,amazon.fr,Amazon,Mazeres,,33210,MarketplaceFacilitator,"33,29","6,66",0,0,0,0,0,0,"-6,66","-6,17","-5,18",0,0,"21,94"
30 mai 2024 15:00:51 UTC,22285674122,Commande,407-4642183-7557100,UB-7N8Z-W3RP,"KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6",1,amazon.fr,Amazon,Dieppe,France,76200,MarketplaceFacilitator,"33,29","6,66",0,0,0,0,0,0,"-6,66","-6,17","-5,18",0,0,"21,94"
30 mai 2024 15:28:16 UTC,22285674122,Commande,402-0929714-7280332,UB-7N8Z-W3RP,"KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6",1,amazon.fr,Amazon,Paris,,75015,MarketplaceFacilitator,"33,29","6,66",0,0,0,0,0,0,"-6,66","-6,17","-5,18",0,0,"21,94"
30 mai 2024 15:29:00 UTC,22285674122,Commande,407-2188965-3631530,UB-7N8Z-W3RP,"KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6",1,amazon.fr,Amazon,Petit-rederching,,57410,MarketplaceFacilitator,"33,29","6,66",0,0,0,0,0,0,"-6,66","-6,17","-5,18",0,0,"21,94"
30 mai 2024 16:23:17 UTC,22285674122,Commande,408-0730588-6781135,VQ-0EIJ-FTU1,6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu,1,amazon.fr,Amazon,Paris,,75014,MarketplaceFacilitator,"29,96","5,99",0,0,0,0,0,0,"-5,99","-5,55","-5,92",0,0,"18,49"
30 mai 2024 17:34:06 UTC,22285674122,Commande,403-8140742-0623525,XX-437Z-N3BP,"Lot de 6 Antiparasitaires Intérieur - Répulsif Ultrason - Répulsif à ultrasons pour Souris - Lutte antiparasitaire Efficace pour Les rongeurs, Les",1,amazon.fr,Amazon,LYON,,69001,MarketplaceFacilitator,"33,29","6,66","3,32","0,67",0,0,"-3,32","-0,67","-6,66","-6,17","-5,18",0,0,"21,94"
30 mai 2024 18:45:12 UTC,22285674122,Commande,408-4288159-4337102,UB-7N8Z-W3RP,"KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6",1,amazon.fr,Amazon,Goussainville,,95190,MarketplaceFacilitator,"33,29","6,66","1,11","0,22",0,0,"-1,11","-0,22","-6,66","-6,17","-5,18",0,0,"21,94"
30 mai 2024 18:46:35 UTC,22285674122,Commande,405-0021996-7869974,UB-7N8Z-W3RP,"KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6",1,amazon.fr,Amazon,YERRES,,91330,MarketplaceFacilitator,"33,29","6,66","3,32","0,67",0,0,"-3,32","-0,67","-6,66","-6,17","-5,18",0,0,"21,94"
30 mai 2024 19:06:22 UTC,22285674122,Commande,406-7628328-9664331,UB-7N8Z-W3RP,"KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6",1,amazon.fr,Amazon,bagnols sur ceze,,30200,MarketplaceFacilitator,"33,29","6,66",0,0,0,0,0,0,"-6,66","-6,17","-5,18",0,0,"21,94"
30 mai 2024 19:06:42 UTC,22285674122,Commande,408-1790477-3934733,XX-437Z-N3BP,"Lot de 6 Antiparasitaires Intérieur - Répulsif Ultrason - Répulsif à ultrasons pour Souris - Lutte antiparasitaire Efficace pour Les rongeurs, Les",1,amazon.fr,Amazon,Miramas,,13140,MarketplaceFacilitator,"33,29","6,66",0,0,0,0,0,0,"-6,66","-6,17","-5,18",0,0,"21,94"
30 mai 2024 19:07:11 UTC,22285674122,Commande,407-4408100-0585130,XX-437Z-N3BP,"Lot de 6 Antiparasitaires Intérieur - Répulsif Ultrason - Répulsif à ultrasons pour Souris - Lutte antiparasitaire Efficace pour Les rongeurs, Les",1,amazon.fr,Amazon,Pertuis,,84120,MarketplaceFacilitator,"33,29","6,66","1,11","0,22",0,0,"-1,11","-0,22","-6,66","-6,17","-5,18",0,0,"21,94"
30 mai 2024 19:14:17 UTC,22285674122,Commande,407-6252175-1624366,XS-IXSW-6346,2 Paquets Solaire Repulsif Taupe - Répulsif Taupe Atheta - Anti Taupe - Répulsif Serpent - Rongeurs Snake Repole Mole Control pour pelouse Jardin ex,1,amazon.fr,Amazon,Languidic,,56440,MarketplaceFacilitator,"26,62","5,33",0,0,0,0,0,0,"-5,33","-4,94","-5,18",0,0,"16,50"
30 mai 2024 19:14:17 UTC,22285674122,Commande,407-5579282-1480319,XS-IXSW-6346,2 Paquets Solaire Repulsif Taupe - Répulsif Taupe Atheta - Anti Taupe - Répulsif Serpent - Rongeurs Snake Repole Mole Control pour pelouse Jardin ex,4,amazon.fr,Amazon,BONCHAMP LES LAVAL,,53960,MarketplaceFacilitator,"106,48","21,32","5,83","1,16",0,0,0,0,"-22,48","-19,76","-26,54",0,0,"66,01"
30 mai 2024 19:14:33 UTC,22285674122,Commande,408-1380932-8611541,XS-IXSW-6346,2 Paquets Solaire Repulsif Taupe - Répulsif Taupe Atheta - Anti Taupe - Répulsif Serpent - Rongeurs Snake Repole Mole Control pour pelouse Jardin ex,1,amazon.fr,Amazon,Le Theil de Bretagne,,35240,MarketplaceFacilitator,"26,62","5,33",0,0,0,0,0,0,"-5,33","-4,94","-5,18",0,0,"16,50"
30 mai 2024 19:15:02 UTC,22285674122,Commande,407-6036997-5326735,XS-IXSW-6346,2 Paquets Solaire Repulsif Taupe - Répulsif Taupe Atheta - Anti Taupe - Répulsif Serpent - Rongeurs Snake Repole Mole Control pour pelouse Jardin ex,1,amazon.fr,Amazon,St Pierre La Cour,,53410,MarketplaceFacilitator,"26,62","5,33",0,0,0,0,0,0,"-5,33","-4,94","-5,18",0,0,"16,50"
30 mai 2024 19:16:49 UTC,22285674122,Commande,171-2172023-2811541,XX-437Z-N3BP,"Lot de 6 Antiparasitaires Intérieur - Répulsif Ultrason - Répulsif à ultrasons pour Souris - Lutte antiparasitaire Efficace pour Les rongeurs, Les",1,amazon.fr,Amazon,Belhade,,40410,MarketplaceFacilitator,"33,29","6,66","1,66","0,33",0,0,"-1,66","-0,33","-6,66","-6,17","-5,18",0,0,"21,94"
30 mai 2024 22:05:07 UTC,22285674122,Commande,408-9933642-4949939,XX-437Z-N3BP,"Lot de 6 Antiparasitaires Intérieur - Répulsif Ultrason - Répulsif à ultrasons pour Souris - Lutte antiparasitaire Efficace pour Les rongeurs, Les",1,amazon.fr,Amazon,florange,,57190,MarketplaceFacilitator,"33,29","6,66",0,0,0,0,0,0,"-6,66","-6,17","-5,18",0,0,"21,94"
31 mai 2024 00:44:19 UTC,22285674122,Commande,402-6282126-9739568,XS-IXSW-6346,2 Paquets Solaire Repulsif Taupe - Répulsif Taupe Atheta - Anti Taupe - Répulsif Serpent - Rongeurs Snake Repole Mole Control pour pelouse Jardin ex,1,amazon.fr,Amazon,ECKBOLSHEIM,,67201,MarketplaceFacilitator,"26,62","5,33",0,0,0,0,0,0,"-5,33","-4,94","-5,18",0,0,"16,50"
31 mai 2024 01:06:46 UTC,22285674122,Commande,406-4882313-1722748,UB-7N8Z-W3RP,"KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6",1,amazon.fr,Amazon,NESLES,,62152,MarketplaceFacilitator,"33,29","6,66",0,0,0,0,0,0,"-6,66","-6,17","-5,18",0,0,"21,94"
31 mai 2024 01:07:09 UTC,22285674122,Commande,406-3152649-0131522,UB-7N8Z-W3RP,"KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6",1,amazon.fr,Amazon,Roubaix,,59100,MarketplaceFacilitator,"33,29","6,66",0,0,0,0,0,0,"-6,66","-6,17","-5,18",0,0,"21,94"
31 mai 2024 01:55:29 UTC,22285674122,Commande,407-0194068-0101105,UB-7N8Z-W3RP,"KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6",1,amazon.fr,Amazon,Paris,,75011,MarketplaceFacilitator,"33,29","6,66",0,0,0,0,0,0,"-6,66","-6,17","-5,18",0,0,"21,94"
31 mai 2024 09:04:11 UTC,22285674122,Remboursement,406-0912079-2217907,VQ-0EIJ-FTU1,6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu,1,amazon.fr,Amazon,Marzan,,56130,MarketplaceFacilitator,"-29,96","-5,99",0,0,0,0,0,0,"5,99","4,44",0,0,0,"-25,52"
31 mai 2024 13:10:49 UTC,22285674122,Remboursement,402-5278230-1443569,XS-IXSW-6346,2 Paquets Solaire Repulsif Taupe - Répulsif Taupe Atheta - Anti Taupe - Répulsif Serpent - Rongeurs Snake Repole Mole Control pour pelouse Jardin ex,1,amazon.fr,Amazon,La Frenaye,,76170,MarketplaceFacilitator,"-26,62","-5,33",0,0,0,0,0,0,"5,33","3,95",0,0,0,"-22,67"
31 mai 2024 13:47:46 UTC,22285674122,Commande,171-2944167-0556313,UB-7N8Z-W3RP,"KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6",1,amazon.fr,Amazon,St Laurent Des Arbres,,30126,MarketplaceFacilitator,"33,29","6,66","1,11","0,22",0,0,"-1,11","-0,22","-6,66","-6,17","-5,18",0,0,"21,94"
31 mai 2024 17:49:16 UTC,22285674122,Commande,402-4502110-9982766,UB-7N8Z-W3RP,"KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6",1,amazon.fr,Amazon,HAUTOT LE VATOIS,seine maritime,76190,MarketplaceFacilitator,"33,29","6,66","3,32","0,67",0,0,"-3,32","-0,67","-6,66","-6,17","-5,18",0,0,"21,94"
31 mai 2024 18:20:35 UTC,22285674122,Commande,171-6558020-9285948,UB-7N8Z-W3RP,"KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6",1,amazon.fr,Amazon,Moret-Loing-et-Orvanne,,77250,MarketplaceFacilitator,"33,29","6,66",0,0,0,0,0,0,"-6,66","-6,17","-5,18",0,0,"21,94"
31 mai 2024 18:38:34 UTC,22285674122,Commande,407-4968991-0560310,UB-7N8Z-W3RP,"KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6",1,amazon.fr,Amazon,Charlevilles Mézières,France,8000,MarketplaceFacilitator,"33,29","6,66",0,0,0,0,0,0,"-6,66","-6,17","-5,18",0,0,"21,94"
