"Inclut les transactions Amazon Marketplace, Expédié par Amazon et Amazon Webstore"
"Tous les montants sont en EUR, sauf mention contraire."
"Définitions :"
"Taxes collectées sur les ventes : inclut les taxes collectées auprès des acheteurs sur la vente de produits, la livraison et l'emballage."
"Frais de vente : Incluent des frais de clôture variable et des frais de référence."
"Autres frais de transaction : incluent les contestations de prélèvement, les retenues sur expédition"
"Autre : inclut les montants non-liés aux commandes. Pour de plus amples renseignements, consultez les colonnes ""Type"" et ""Description"" pour chaque commande."
"date/heure","numéro de versement","type","numéro de la commande","sku","description","quantité","Marketplace","traitement","ville d'où provient la commande","Région d'où provient la commande","code postal de la commande","Modèle de perception des taxes","ventes de produits","Taxes sur la vente des produits","crédits d'expédition","taxe sur les crédits d’expédition","crédits sur l'emballage cadeau","Taxes sur les crédits cadeaux","Rabais promotionnels","Taxes sur les remises promotionnelles","Taxes retenues sur le site de vente","frais de vente","Frais Expédié par Amazon","autres frais de transaction","autre","total"
"20 juin 2024 11:11:46 UTC","22400731862","Commande","171-2836958-0459517","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Chazey-sur-Ain","","01150","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"20 juin 2024 11:12:59 UTC","22400731862","Commande","406-3738752-3098737","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","PORT LESNEY","","39600","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"20 juin 2024 12:17:14 UTC","22400731862","Commande","408-9126020-5712355","5N-OK63-I1GB","Collier Anti Puces pour Chat - Collier Anti Puces Chat - Collier Anti Puce 25 Pouces - Collier Anti Puce Chat d'une Durée De 12 Mois","1","amazon.fr","Amazon","Toulaud","","07130","MarketplaceFacilitator","21,62","4,33","0","0","0","0","0","0","-4,33","-4,81","-2,80","0","0","14,01"
"20 juin 2024 14:22:58 UTC","22400731862","Commande","402-7149772-6044357","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","GER","","64530","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"20 juin 2024 14:28:54 UTC","22400731862","Commande","405-3528814-7874718","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","angers","","49100","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"20 juin 2024 14:57:15 UTC","22400731862","Commande","407-5121542-1861146","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","VILLEURBANNE","","69100","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"20 juin 2024 16:22:28 UTC","22400731862","Commande","402-1804183-1453952","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","fouquebrune","","16410","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"20 juin 2024 21:56:03 UTC","22400731862","Commande","171-7854522-1552350","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Charleville Mezieres","","08000","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"20 juin 2024 21:56:53 UTC","22400731862","Commande","407-7649206-7325144","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Villers-Semeuse","France","08000","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"21 juin 2024 02:42:17 UTC","22400731862","Commande","406-0911281-7414734","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Vauchelles les authie","","80560","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"21 juin 2024 02:49:48 UTC","22400731862","Commande","171-6401511-2282700","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Nice","France","06000","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"21 juin 2024 09:22:50 UTC","22400731862","Remboursement","405-6170268-3507564","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Chalampé","","68490","MarketplaceFacilitator","-29,96","-5,99","0","0","0","0","0","0","5,99","5,33","0","0","0","-24,63"
"21 juin 2024 11:11:30 UTC","22400731862","Commande","406-2474984-2022720","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Monestier De Clermont","","38650","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"21 juin 2024 15:13:49 UTC","22400731862","Commande","403-4141542-8517113","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Port-de-Bouc","","13110","MarketplaceFacilitator","29,96","5,99","0,83","0,17","0","0","-0,83","-0,17","-5,99","-6,66","-5,92","0","0","17,38"
"21 juin 2024 17:48:57 UTC","22400731862","Commande","407-5750459-3478724","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Givors","","69700","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"21 juin 2024 19:03:05 UTC","22400731862","Commande","171-7709924-3753920","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Oberhoffen Sur Moder","","67240","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"21 juin 2024 19:21:33 UTC","22400731862","Commande","404-8656219-6858740","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Sait martin des fontaines","","85570","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"21 juin 2024 22:03:14 UTC","22400731862","Commande","171-2940837-8254705","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Essômes sur Marne","France","02400","MarketplaceFacilitator","29,96","5,99","3,32","0,67","0","0","-3,32","-0,67","-5,99","-6,66","-5,92","0","0","17,38"
"22 juin 2024 14:05:51 UTC","22400731862","Commande","407-4398666-8864355","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Strasbourg","","67200","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"22 juin 2024 14:17:04 UTC","22400731862","Commande","406-8948040-8367523","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Krautergersheim","","67880","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"22 juin 2024 16:25:54 UTC","22400731862","Commande","407-0927819-3991504","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","nogent le roi","","28210","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"22 juin 2024 18:33:54 UTC","22400731862","Commande","406-0098957-8605126","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Vélizy","","78140","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"22 juin 2024 19:22:25 UTC","22400731862","Commande","406-5239298-6351565","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","St Yaguen","","40400","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"22 juin 2024 22:17:21 UTC","22400731862","Commande","171-1967897-5173159","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Puteaux","","92800","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"22 juin 2024 23:42:20 UTC","22400731862","Commande","405-3693047-3409904","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Nice","Provence Alpes Maritimes Côte d'Azur","06100","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"23 juin 2024 00:12:57 UTC","22400731862","Commande","402-7738493-0563536","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","St Julien En Genevois","","74160","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"23 juin 2024 00:47:26 UTC","22400731862","Commande","407-9402581-5870765","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","St Brice Courcelles","","51370","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"23 juin 2024 02:38:40 UTC","22400731862","Commande","408-3858131-4437932","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Chateau Gaillard","","01500","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"23 juin 2024 03:22:14 UTC","22400731862","Commande","171-7179448-1055523","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Croix","","59170","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"23 juin 2024 07:23:21 UTC","22400731862","Commande","405-6705301-3554749","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","PAMIERS","","09100","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"23 juin 2024 07:24:14 UTC","22400731862","Commande","408-0444532-4793148","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Laigne en belin","","72220","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"23 juin 2024 07:44:20 UTC","22400731862","Commande","402-2568620-1926769","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Lyon","","69008","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"23 juin 2024 08:09:39 UTC","22400731862","Commande","403-0314603-8773921","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Littenheim","","67490","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"23 juin 2024 09:44:34 UTC","22400731862","Frais de stock Expédié par Amazon","","","Frais de transport entrant ","","Amazon.fr","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-14,87","-14,87"
"23 juin 2024 09:44:34 UTC","22400731862","Frais de stock Expédié par Amazon","","","Frais du service de transport entrant","","Amazon.fr","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-0,09","-0,09"
"23 juin 2024 10:51:58 UTC","22400731862","Commande","407-6972014-9609918","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Bidache","","64520","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"23 juin 2024 13:58:04 UTC","22400731862","Commande","171-8190814-0313169","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","St Bres","","34670","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"23 juin 2024 15:07:58 UTC","22400731862","Commande","408-0197810-8872357","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","castres gironde","","33640","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"23 juin 2024 16:41:10 UTC","22400731862","Commande","407-3862374-2809949","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Paris","France","75020","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"23 juin 2024 17:24:21 UTC","22400731862","Commande","408-8298628-6879532","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Chastre","","1450","MarketplaceFacilitator","29,96","6,29","0","0","0","0","0","0","-6,29","-6,66","-5,92","0","0","17,38"
"23 juin 2024 18:55:15 UTC","22400731862","Commande","405-8034275-5437160","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Gertwiller","","67140","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"23 juin 2024 19:46:41 UTC","22400731862","Commande","407-4837193-9329155","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Saumur","","49400","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"23 juin 2024 20:42:48 UTC","22400731862","Commande","403-5180104-8822712","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Beaumont","","43100","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"23 juin 2024 21:20:47 UTC","22400731862","Commande","404-1021154-5353919","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Montenescourt","","62123","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"23 juin 2024 22:01:33 UTC","22400731862","Commande","408-3167465-3317154","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Villemomble","","93250","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"23 juin 2024 22:02:28 UTC","22400731862","Commande","405-6363596-1137944","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Paris","","75012","MarketplaceFacilitator","29,96","5,99","1,67","0,33","0","0","-1,67","-0,33","-5,99","-6,66","-5,92","0","0","17,38"
"23 juin 2024 22:16:46 UTC","22400731862","Commande","408-8335398-1595543","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Chatenois","","67730","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"23 juin 2024 22:19:26 UTC","22400731862","Commande","171-7070388-1309163","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","AVON","","77210","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"23 juin 2024 22:19:33 UTC","22400731862","Commande","406-7475126-4953914","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Mézières-sur-seine","","78970","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"23 juin 2024 22:20:09 UTC","22400731862","Commande","405-1846915-4913158","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Toussus le noble","","78117","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"23 juin 2024 22:46:47 UTC","22400731862","Commande","171-3445354-6067523","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Sceaux","","92330","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"24 juin 2024 01:02:38 UTC","22400731862","Frais de service","","","Prix de la publicité","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","-533,99","-106,80","-640,79"
"24 juin 2024 01:26:28 UTC","22400731862","Commande","404-5937760-5865919","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Mayac","","24420","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"24 juin 2024 02:57:59 UTC","22400731862","Commande","171-8374253-7720360","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Yvoire","","74140","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"24 juin 2024 03:00:29 UTC","22400731862","Commande","405-5851263-7859540","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Boeschepe","","59299","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"24 juin 2024 06:00:38 UTC","22400731862","Commande","403-2961175-8363535","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","la copechagniere","","85260","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"24 juin 2024 08:08:01 UTC","22400731862","Commande","171-9260534-4115501","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Vieux Conde","","59690","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"24 juin 2024 10:58:20 UTC","22400731862","Commande","408-8943045-7363552","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","MONTREAL","","11290","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"24 juin 2024 10:59:53 UTC","22400731862","Commande","404-6452181-0601940","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","St Hilaire De Brethmas","","30560","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"24 juin 2024 11:13:03 UTC","22400731862","Commande","405-3238868-6877961","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","St Viaud","","44320","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"24 juin 2024 11:13:34 UTC","22400731862","Commande","402-1988562-8339537","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","KNUTANGE","","57240","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"24 juin 2024 11:13:38 UTC","22400731862","Commande","171-9471298-1193920","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Le Marillais","","49410","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"24 juin 2024 11:13:41 UTC","22400731862","Commande","404-1535180-8378709","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Trementines","","49340","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"24 juin 2024 11:13:54 UTC","22400731862","Commande","405-0098298-7399505","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Paris","","75007","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"24 juin 2024 11:13:57 UTC","22400731862","Commande","402-2571982-7169927","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Dompierre-sur-Mer","","17139","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
