"Inclut les transactions Amazon Marketplace, Expédié par Amazon et Amazon Webstore"
"Tous les montants sont en EUR, sauf mention contraire."
"Définitions :"
"Taxes collectées sur les ventes : inclut les taxes collectées auprès des acheteurs sur la vente de produits, la livraison et l'emballage."
"Frais de vente : Incluent des frais de clôture variable et des frais de référence."
"Autres frais de transaction : incluent les contestations de prélèvement, les retenues sur expédition"
"Autre : inclut les montants non-liés aux commandes. Pour de plus amples renseignements, consultez les colonnes ""Type"" et ""Description"" pour chaque commande."
"date/heure","numéro de versement","type","numéro de la commande","sku","description","quantité","Marketplace","traitement","ville d'où provient la commande","Région d'où provient la commande","code postal de la commande","Modèle de perception des taxes","ventes de produits","Taxes sur la vente des produits","crédits d'expédition","taxe sur les crédits d’expédition","crédits sur l'emballage cadeau","Taxes sur les crédits cadeaux","Rabais promotionnels","Taxes sur les remises promotionnelles","Taxes retenues sur le site de vente","frais de vente","Frais Expédié par Amazon","autres frais de transaction","autre","total"
"26 mai 2024 12:03:29 UTC","22347792272","Remboursement","405-1417666-4213154","55-IKR5-MTZ7","RUNADI Lot de 2 répulsifs solaires pour Taupes - Repulsif Serpent - Répulsif Contre Les Insectes d'extérieur - Résistant aux intempéries pour Tau","1","amazon.fr","Amazon","Pontacq","","64530","MarketplaceFacilitator","-26,62","-5,33","-0,67","-0,13","0","0","0,67","0,13","5,33","3,95","0","0","0","-22,67"
"26 mai 2024 15:04:08 UTC","22347792272","Transfert","","","vers le compte finissant en : 734","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-457,72","-457,72"
"27 mai 2024 00:18:25 UTC","22347792272","Commande","404-8880014-8677964","55-IKR5-MTZ7","RUNADI Lot de 2 répulsifs solaires pour Taupes - Repulsif Serpent - Répulsif Contre Les Insectes d'extérieur - Résistant aux intempéries pour Tau","1","amazon.fr","Amazon","Luneray","","76810","MarketplaceFacilitator","26,62","5,33","0","0","0","0","0","0","-5,33","-4,94","-5,18","0","0","16,50"
"27 mai 2024 19:08:47 UTC","22347792272","Commande","402-0882693-2248356","55-IKR5-MTZ7","RUNADI Lot de 2 répulsifs solaires pour Taupes - Repulsif Serpent - Répulsif Contre Les Insectes d'extérieur - Résistant aux intempéries pour Tau","1","amazon.fr","Amazon","ESTRABLIN","","38780","MarketplaceFacilitator","26,62","5,33","0","0","0","0","0","0","-5,33","-4,94","-5,18","0","0","16,50"
"28 mai 2024 05:55:52 UTC","22347792272","Commande","404-4758250-6269116","55-IKR5-MTZ7","RUNADI Lot de 2 répulsifs solaires pour Taupes - Repulsif Serpent - Répulsif Contre Les Insectes d'extérieur - Résistant aux intempéries pour Tau","1","amazon.fr","Amazon","DECAZEVILLE","","12300","MarketplaceFacilitator","26,62","5,33","0","0","0","0","0","0","-5,33","-4,94","-5,18","0","0","16,50"
"29 mai 2024 01:20:48 UTC","22347792272","Commande","405-7261858-1901166","55-IKR5-MTZ7","RUNADI Lot de 2 répulsifs solaires pour Taupes - Repulsif Serpent - Répulsif Contre Les Insectes d'extérieur - Résistant aux intempéries pour Tau","1","amazon.fr","Amazon","Longpont-sur-Orge","France","91310","MarketplaceFacilitator","26,62","5,33","0","0","0","0","0","0","-5,33","-4,94","-5,18","0","0","16,50"
"30 mai 2024 20:14:49 UTC","22347792272","Commande","171-1852642-9886769","55-IKR5-MTZ7","RUNADI Lot de 2 répulsifs solaires pour Taupes - Repulsif Serpent - Répulsif Contre Les Insectes d'extérieur - Résistant aux intempéries pour Tau","1","amazon.fr","Amazon","ILLZACH","","68110","MarketplaceFacilitator","26,62","5,33","1,67","0,33","0","0","-1,67","-0,33","-5,33","-4,94","-5,18","0","0","16,50"
"31 mai 2024 13:10:03 UTC","22363230362","Commande","403-0038132-7149970","55-IKR5-MTZ7","RUNADI Lot de 2 répulsifs solaires pour Taupes - Repulsif Serpent - Répulsif Contre Les Insectes d'extérieur - Résistant aux intempéries pour Tau","1","amazon.fr","Amazon","TERSSAC","","81150","MarketplaceFacilitator","26,62","5,33","0","0","0","0","0","0","-5,33","-4,94","-5,18","0","0","16,50"
"31 mai 2024 13:20:10 UTC","22363230362","Commande","407-9270720-4332364","55-IKR5-MTZ7","RUNADI Lot de 2 répulsifs solaires pour Taupes - Repulsif Serpent - Répulsif Contre Les Insectes d'extérieur - Résistant aux intempéries pour Tau","1","amazon.fr","Amazon","Chassagne Montrachet","","21190","MarketplaceFacilitator","26,62","5,33","0,83","0,17","0","0","-0,83","-0,17","-5,33","-4,94","-5,18","0","0","16,50"
"31 mai 2024 13:48:40 UTC","22363230362","Commande","403-5287940-2786765","55-IKR5-MTZ7","RUNADI Lot de 2 répulsifs solaires pour Taupes - Repulsif Serpent - Répulsif Contre Les Insectes d'extérieur - Résistant aux intempéries pour Tau","1","amazon.fr","Amazon","Barles","","04140","MarketplaceFacilitator","26,62","5,33","0","0","0","0","0","0","-5,33","-4,94","-5,18","0","0","16,50"
"31 mai 2024 15:36:06 UTC","22363230362","Commande","402-9479768-6197160","55-IKR5-MTZ7","RUNADI Lot de 2 répulsifs solaires pour Taupes - Repulsif Serpent - Répulsif Contre Les Insectes d'extérieur - Résistant aux intempéries pour Tau","1","amazon.fr","Amazon","Villeneuve loubet","","06270","MarketplaceFacilitator","26,62","5,33","0","0","0","0","0","0","-5,33","-4,94","-5,18","0","0","16,50"
